Tahun.Akademik,Tanggal.Daftar,Program.Studi,Jumlah.Mhs,Jumlah.Grade.A,Jumlah.Grade.B,Jumlah.Grade.C,Jumlah.Grade.D,Kode.Sekolah,Nama.Sekolah,Nama.Kota,,,,,,
2017/2018,20-07-2017,TEKNIK INFORMATIKA (S-1),1,0,0,1,0,10211246,SMK (SMEA) S EKA PRASETYA,MEDAN,,,,,,
2017/2018,20-07-2017,TEKNIK INFORMATIKA (S-1),1,0,0,1,0,10211215,SMK (STM) S MARKUS MEDAN,MEDAN,,,,,,
2017/2018,21-06-2017,SISTEM INFORMASI (S-1),1,0,0,1,0,10210865,SMAN 14 MEDAN,MEDAN,,,,,,
2017/2018,21-06-2017,TEKNIK INFORMATIKA (S-1),1,0,0,0,1,10210762,SMKN 2 MEDAN,MEDAN,,,,,,
2017/2018,21-06-2017,TEKNIK INFORMATIKA (S-1),1,1,0,0,0,10210780,SMK (STM) S TELADAN MEDAN,MEDAN,,,,,,
2017/2018,21-06-2017,TEKNIK INFORMATIKA (S-1),1,1,0,0,0,10210750,SMA S HUSNI THAMRIN,MEDAN,,,,,,
2017/2018,21-06-2017,TEKNIK INFORMATIKA (S-1),1,1,0,0,0,10204069,SMK AMIR HAMZAH,BATU BARA,,,,,,
2017/2018,21-06-2017,SISTEM INFORMASI (S-1),1,1,0,0,0,10000038,SMA PANCA KARYA,LANGKAT,,,,,,
2017/2018,21-06-2017,AKUNTANSI (S-1),1,1,0,0,0,10000038,SMA PANCA KARYA,LANGKAT,,,,,,
2017/2018,21-06-2017,AKUNTANSI (S-1),1,1,0,0,0,10000041,SMK METHODIST TANJUNG MORAWA,DELI SERDANG,,,,,,
2017/2018,21-06-2017,SISTEM INFORMASI (S-1),1,1,0,0,0,10211534,SMA IR.H.DJUANDA,TEBING TINGGI,,,,,,
2017/2018,21-06-2017,TEKNIK INFORMATIKA (S-1),1,1,0,0,0,10212022,SMA SISINGAMANGARAJA,TANJUNG BALAI,,,,,,
2017/2018,21-06-2017,AKUNTANSI (S-1),1,1,0,0,0,10214061,SMK.SMEA SINAR HUSNI,DELI SERDANG,,,,,,
2017/2018,21-06-2017,SISTEM INFORMASI (S-1),1,0,0,1,0,10000109,SMK S DR. SJAHRIR,MEDAN,,,,,,
2017/2018,21-06-2017,SISTEM INFORMASI (S-1),1,1,0,0,0,10210841,SMA S ST YOSEPH MEDAN,MEDAN,,,,,,
2017/2018,21-07-2017,TEKNIK INFORMATIKA (S-1),1,0,1,0,0,10259130,SMA AL AZHAR MEDAN,MEDAN,,,,,,
2017/2018,21-07-2017,TEKNIK INFORMATIKA (S-1),1,0,1,0,0,10211685,SMA METHODIST PEMATANG SIANTAR,PEMATANG SIANTAR,,,,,,
2017/2018,21-07-2017,TEKNIK INFORMATIKA (S-1),1,0,0,1,0,10211316,SMA METHODIST BINJAI,BINJAI,,,,,,
2017/2018,21-07-2017,SISTEM INFORMASI (S-1),1,0,0,1,0,10211316,SMA METHODIST BINJAI,BINJAI,,,,,,
2017/2018,21-07-2017,MANAJEMEN (S-1),1,0,0,0,1,10211316,SMA METHODIST BINJAI,BINJAI,,,,,,
2017/2018,21-07-2017,AKUNTANSI (S-1),1,0,1,0,0,10211316,SMA METHODIST BINJAI,BINJAI,,,,,,
2017/2018,21-07-2017,AKUNTANSI (S-1),1,0,0,1,0,10211316,SMA METHODIST BINJAI,BINJAI,,,,,,
2017/2018,21-07-2017,TEKNIK INFORMATIKA (S-1),1,1,0,0,0,10207388,SMKN 1 TANTOM ANGKOLA,TAPANULI SELATAN,,,,,,
2017/2018,21-07-2017,SISTEM INFORMASI (S-1),1,1,0,0,0,10208458,SMAN 1 SIANTAR NARUMONDA,TOBA SAMOSIR,,,,,,
2017/2018,21-07-2017,SISTEM INFORMASI (S-1),1,0,0,1,0,10206132,SMAN 1 PAHAE JAE,TAPANULI UTARA,,,,,,
2017/2018,21-07-2017,TEKNIK INFORMATIKA (S-1),1,1,0,0,0,10210705,SMA S DR.WAHIDIN S.HUSODO,MEDAN,,,,,,
2017/2018,21-07-2017,TEKNIK INFORMATIKA (S-1),1,0,0,1,0,10210705,SMA S DR.WAHIDIN S.HUSODO,MEDAN,,,,,,
2017/2018,21-07-2017,TEKNIK INFORMATIKA (S-1),1,0,0,0,1,10210405,MAN 2 MEDAN,MEDAN,,,,,,
2017/2018,21-07-2017,AKUNTANSI (S-1),1,0,0,1,0,10210831,SMA S WIYATA DHARMA,MEDAN,,,,,,
2017/2018,21-07-2017,TEKNIK INFORMATIKA (S-1),1,1,0,0,0,10211279,SMK (SMEA) S METHODIST 8,MEDAN,,,,,,
2017/2018,21-07-2017,TEKNIK INFORMATIKA (S-1),1,1,0,0,0,60403535,SMK S TRITECH INFORMATIKA,MEDAN,,,,,,
2017/2018,21-07-2017,TEKNIK INFORMATIKA (S-1),1,1,0,0,0,10400878,SMKS YAPIM TARUNA MANDAU,BENGKALIS,,,,,,
2017/2018,21-07-2017,TEKNIK INFORMATIKA (S-1),1,0,1,0,0,10400879,SMAN 8 MANDAU,BENGKALIS,,,,,,
2017/2018,21-08-2017,SISTEM INFORMASI (S-1),1,1,0,0,0,10210976,SMKN 1 MEDAN,MEDAN,,,,,,
2017/2018,21-08-2017,TEKNIK INFORMATIKA (S-1),1,1,0,0,0,10210865,SMAN 14 MEDAN,MEDAN,,,,,,
2017/2018,21-08-2017,TEKNIK INFORMATIKA (S-1),1,0,0,1,0,10204053,SMAN 2 KISARAN,ASAHAN,,,,,,
2017/2018,21-08-2017,MANAJEMEN (S-1),1,0,0,1,0,10203553,SMAN 1 TIGALINGGA,DAIRI,,,,,,
2017/2018,21-08-2017,SISTEM INFORMASI (S-1),2,0,0,2,0,10100201,SMAS/SMKS IMELDA MEDAN,MEDAN,,,,,,
2017/2018,21-08-2017,SISTEM INFORMASI (S-1),1,1,0,0,0,10211818,SMK TELADAN,PEMATANG SIANTAR,,,,,,
2017/2018,21-08-2017,TEKNIK INFORMATIKA (S-1),1,0,1,0,0,10220218,SMAN 1 SUNGGAL,DELI SERDANG,,,,,,
2017/2018,21-08-2017,TEKNIK INFORMATIKA (S-1),1,0,0,1,0,10203006,SMA N 3 PEMATANG SIANTAR,PEMATANG SIANTAR,,,,,,
2017/2018,21-08-2017,SISTEM INFORMASI (S-1),1,0,0,1,0,10203006,SMA N 3 PEMATANG SIANTAR,PEMATANG SIANTAR,,,,,,
2017/2018,21-08-2017,MANAJEMEN (S-1),1,0,0,0,1,10210861,SMAN 8 MEDAN,MEDAN,,,,,,
2017/2018,21-08-2017,TEKNIK INFORMATIKA (S-1),1,0,0,1,0,10210875,SMAN 11 MEDAN,MEDAN,,,,,,
2017/2018,21-08-2017,MANAJEMEN (S-1),1,1,0,0,0,10211220,SMK (SMEA) S APIPSU MEDAN,MEDAN,,,,,,
2017/2018,22-05-2017,SISTEM INFORMASI (S-1),1,1,0,0,0,10211534,SMA IR.H.DJUANDA,TEBING TINGGI,,,,,,
2017/2018,22-05-2017,TEKNIK INFORMATIKA (S-1),1,1,0,0,0,10000038,SMA PANCA KARYA,LANGKAT,,,,,,
2017/2018,22-06-2017,MANAJEMEN (S-1),1,1,0,0,0,10000038,SMA PANCA KARYA,LANGKAT,,,,,,
2017/2018,22-06-2017,AKUNTANSI (S-1),1,1,0,0,0,10000041,SMK METHODIST TANJUNG MORAWA,DELI SERDANG,,,,,,
2017/2018,22-06-2017,AKUNTANSI (S-1),1,1,0,0,0,10000047,SMA S METHODIST 3,MEDAN,,,,,,
2017/2018,22-06-2017,TEKNIK INFORMATIKA (S-1),1,1,0,0,0,10000013,SMA METHODIST 5 MEDAN,MEDAN,,,,,,
2017/2018,22-06-2017,TEKNIK INFORMATIKA (S-1),1,1,0,0,0,10100143,SMA S SANTO MIKHAEL,SAMOSIR,,,,,,
2017/2018,22-06-2017,SISTEM INFORMASI (S-1),1,0,0,0,1,10202004,SMA METHODIST BERASTAGI,KARO,,,,,,
2017/2018,22-06-2017,TEKNIK INFORMATIKA (S-1),1,1,0,0,0,10210908,SMA S MUHAMMADIYAH 02 MEDAN,MEDAN,,,,,,
2017/2018,22-06-2017,MANAJEMEN (S-1),1,1,0,0,0,10210831,SMA S WIYATA DHARMA,MEDAN,,,,,,
2017/2018,22-06-2017,AKUNTANSI (S-1),1,1,0,0,0,10210831,SMA S WIYATA DHARMA,MEDAN,,,,,,
2017/2018,22-06-2017,TEKNIK INFORMATIKA (S-1),1,1,0,0,0,10210780,SMK (STM) S TELADAN MEDAN,MEDAN,,,,,,
2017/2018,22-06-2017,TEKNIK INFORMATIKA (S-1),1,1,0,0,0,10210766,SMKN 9 MEDAN,MEDAN,,,,,,
2017/2018,22-06-2017,AKUNTANSI (S-1),1,1,0,0,0,10210778,SMK (STM) S RAKSANA MEDAN,MEDAN,,,,,,
2017/2018,22-06-2017,AKUNTANSI (S-1),1,1,0,0,0,10210750,SMA S HUSNI THAMRIN,MEDAN,,,,,,
2017/2018,22-06-2017,TEKNIK INFORMATIKA (S-1),1,1,0,0,0,10210747,SMA S HARAPAN MANDIRI,MEDAN,,,,,,
2017/2018,22-06-2017,SISTEM INFORMASI (S-1),1,1,0,0,0,10212198,SMA KESUMA INDAH,PADANG SIDEMPUAN,,,,,,
2017/2018,22-06-2017,SISTEM INFORMASI (S-1),1,0,1,0,0,10210848,SMA S SUTOMO 1,MEDAN,,,,,,
2017/2018,22-06-2017,MANAJEMEN (S-1),1,1,0,0,0,10210861,SMAN 8 MEDAN,MEDAN,,,,,,
2017/2018,22-06-2017,MANAJEMEN (S-1),1,1,0,0,0,10301576,SMAN 1 PANTAI CERMIN,KAB. SOLOK,,,,,,
2017/2018,22-06-2017,AKUNTANSI (S-1),1,0,0,1,0,10405546,SMAN 1 BAGAN SINEMBAH,ROKAN HILIR,,,,,,
2017/2018,22-06-2017,SISTEM INFORMASI (S-1),1,1,0,0,0,60403535,SMK S TRITECH INFORMATIKA,MEDAN,,,,,,
2017/2018,22-06-2017,SISTEM INFORMASI (S-1),1,0,0,1,0,20532088,SMA SANTO CAROLUS SURABAYA,SURABAYA,,,,,,
2017/2018,22-07-2017,TEKNIK INFORMATIKA (S-1),1,0,0,1,0,10210877,SMAN 13 MEDAN,MEDAN,,,,,,
2017/2018,22-07-2017,MANAJEMEN (S-1),1,0,0,0,1,10210873,SMAN 1 MEDAN,MEDAN,,,,,,
2017/2018,22-07-2017,AKUNTANSI (S-1),1,1,0,0,0,10204227,SMA DIPONEGORO KISARAN,ASAHAN,,,,,,
2017/2018,22-07-2017,MANAJEMEN (S-1),1,1,0,0,0,10000008,SMA METHODIST 2 TG. BALAI,TANJUNG BALAI,,,,,,
2017/2018,22-07-2017,TEKNIK INFORMATIKA (S-1),1,0,0,1,0,10210876,SMAN 12 MEDAN,MEDAN,,,,,,
2017/2018,22-08-2017,TEKNIK INFORMATIKA (S-1),1,1,0,0,0,10203523,SMA SANTO PETRUS SIDIKALANG,DAIRI,,,,,,
2017/2018,22-08-2017,MANAJEMEN (S-1),1,1,0,0,0,10203523,SMA SANTO PETRUS SIDIKALANG,DAIRI,,,,,,
2017/2018,22-08-2017,TEKNIK INFORMATIKA (S-1),1,0,0,1,0,10202022,SMK BERSAMA BERASTAGI,KARO,,,,,,
2017/2018,22-08-2017,SISTEM INFORMASI (S-1),1,0,0,0,1,10202795,SMA N 1 PEMATANG SIANTAR,PEMATANG SIANTAR,,,,,,
2017/2018,22-08-2017,AKUNTANSI (S-1),1,0,0,1,0,10205384,SMAN 1 RANTAU UTARA,LABUHAN BATU,,,,,,
2017/2018,22-08-2017,MANAJEMEN (S-1),1,0,0,0,1,10208947,SMAN 2 PANGURURAN,SAMOSIR,,,,,,
2017/2018,22-08-2017,SISTEM INFORMASI (S-1),1,0,0,1,0,10000015,SMK TELKOM SANDHY PUTRA MEDAN,MEDAN,,,,,,
2017/2018,22-08-2017,SISTEM INFORMASI (S-1),1,0,0,0,1,10210865,SMAN 14 MEDAN,MEDAN,,,,,,
2017/2018,22-08-2017,TEKNIK INFORMATIKA (S-1),1,0,1,0,0,10210720,SMA S BUDI MURNI 1,MEDAN,,,,,,
2017/2018,22-08-2017,TEKNIK INFORMATIKA (S-1),1,0,0,1,0,10210718,SMA S BUDI AGUNG,MEDAN,,,,,,
2017/2018,22-08-2017,TEKNIK INFORMATIKA (S-1),2,0,0,2,0,10211711,SMA SULTAN AGUNG,PEMATANG SIANTAR,,,,,,
2017/2018,22-08-2017,TEKNIK INFORMATIKA (S-1),1,0,0,1,0,10211688,SMA KAMPUS FKIP NOMENSEN,PEMATANG SIANTAR,,,,,,
2017/2018,22-08-2017,AKUNTANSI (S-1),1,1,0,0,0,10220287,SMA HKBP 1 TARUTUNG,TAPANULI UTARA,,,,,,
2017/2018,22-08-2017,SISTEM INFORMASI (S-1),1,1,0,0,0,10258023,SMA KATOLIK TRISAKTI,MEDAN,,,,,,
2017/2018,22-08-2017,TEKNIK INFORMATIKA (S-1),1,0,0,1,0,10210745,SMA S KARTIKA I-2 MEDAN,MEDAN,,,,,,
2017/2018,22-08-2017,TEKNIK INFORMATIKA (S-1),1,1,0,0,0,10257744,SMAN 1 TELUK MENGKUDU,SERDANG BEDAGAI,,,,,,
2017/2018,22-08-2017,SISTEM INFORMASI (S-1),1,0,0,0,1,60103544,SMK S MANDIRI,LABUHAN BATU,,,,,,
2017/2018,23-05-2017,TEKNIK INFORMATIKA (S-1),1,1,0,0,0,10212022,SMA SISINGAMANGARAJA,TANJUNG BALAI,,,,,,
2017/2018,23-05-2017,SISTEM INFORMASI (S-1),1,0,0,0,1,10000008,SMA METHODIST 2 TG. BALAI,TANJUNG BALAI,,,,,,
2017/2018,23-05-2017,SISTEM INFORMASI (S-1),1,0,0,1,0,10210903,SMA S METHODIST 2,MEDAN,,,,,,
2017/2018,23-08-2017,MANAJEMEN (S-1),1,0,0,1,0,10212023,SMA TRITUNGGAL,TANJUNG BALAI,,,,,,
2017/2018,23-08-2017,TEKNIK INFORMATIKA (S-1),1,0,0,1,0,10214105,SMA ANDREAS,DELI SERDANG,,,,,,
2017/2018,23-08-2017,SISTEM INFORMASI (S-1),1,1,0,0,0,10214148,SMA PAB 8 SAENTIS,DELI SERDANG,,,,,,
2017/2018,23-08-2017,TEKNIK INFORMATIKA (S-1),1,1,0,0,0,10210747,SMA S HARAPAN MANDIRI,MEDAN,,,,,,
2017/2018,23-08-2017,AKUNTANSI (S-1),1,0,0,0,1,10209408,SMK KARYA SETIA,SERDANG BEDAGAI,,,,,,
2017/2018,23-08-2017,TEKNIK INFORMATIKA (S-1),1,0,0,1,0,10210766,SMKN 9 MEDAN,MEDAN,,,,,,
2017/2018,23-08-2017,SISTEM INFORMASI (S-1),1,0,0,1,0,10000015,SMK TELKOM SANDHY PUTRA MEDAN,MEDAN,,,,,,
2017/2018,23-08-2017,SISTEM INFORMASI (S-1),1,0,0,1,0,10107096,SMAN 1 SIMPANG MAMPLAM,BIREUEN,,,,,,
2017/2018,23-08-2017,SISTEM INFORMASI (S-1),1,1,0,0,0,10208532,SMAN 1 SILAEN,TOBA SAMOSIR,,,,,,
2017/2018,23-08-2017,SISTEM INFORMASI (S-1),1,0,0,1,0,10206128,SMAN 1 TARUTUNG,TAPANULI UTARA,,,,,,
2017/2018,23-08-2017,MANAJEMEN (S-1),1,0,0,0,1,10210939,SMA S SANTO THOMAS 2 MEDAN,MEDAN,,,,,,
2017/2018,23-08-2017,SISTEM INFORMASI (S-1),1,0,1,0,0,60403535,SMK S TRITECH INFORMATIKA,MEDAN,,,,,,
2017/2018,23-08-2017,MANAJEMEN (S-1),1,0,0,1,0,10401051,SMA S SANTO YOSEF PINGGIR,BENGKALIS,,,,,,
2017/2018,24-05-2017,TEKNIK INFORMATIKA (S-1),1,1,0,0,0,10205203,SMK PGRI 17 LOHSARI (SMEA),LABUHAN BATU,,,,,,
2017/2018,24-05-2017,SISTEM INFORMASI (S-1),1,1,0,0,0,10202004,SMA METHODIST BERASTAGI,KARO,,,,,,
2017/2018,24-05-2017,MANAJEMEN (S-1),1,1,0,0,0,10000004,SMA TUNAS BARU BABALAN,LANGKAT,,,,,,
2017/2018,24-05-2017,AKUNTANSI (S-1),1,1,0,0,0,10000047,SMA S METHODIST 3,MEDAN,,,,,,
2017/2018,24-05-2017,TEKNIK INFORMATIKA (S-1),1,1,0,0,0,10210836,SMA S SUTOMO 2,MEDAN,,,,,,
2017/2018,24-05-2017,AKUNTANSI (S-1),1,1,0,0,0,10210922,SMA S SANTA MARIA,MEDAN,,,,,,
2017/2018,24-05-2017,AKUNTANSI (S-1),1,1,0,0,0,10212022,SMA SISINGAMANGARAJA,TANJUNG BALAI,,,,,,
2017/2018,24-05-2017,TEKNIK INFORMATIKA (S-1),1,0,1,0,0,10211291,SMA AHMAD YANI,BINJAI,,,,,,
2017/2018,24-05-2017,AKUNTANSI (S-1),1,1,0,0,0,10202652,SMA DUYN HOVEN,SIMALUNGUN,,,,,,
2017/2018,24-05-2017,TEKNIK INFORMATIKA (S-1),1,0,1,0,0,10210848,SMA S SUTOMO 1,MEDAN,,,,,,
2017/2018,24-05-2017,SISTEM INFORMASI (S-1),1,1,0,0,0,10210848,SMA S SUTOMO 1,MEDAN,,,,,,
2017/2018,24-07-2017,TEKNIK INFORMATIKA (S-1),1,1,0,0,0,10212154,MAS DARRUHRAHMAD,SIBOLGA,,,,,,
2017/2018,24-07-2017,MANAJEMEN (S-1),1,1,0,0,0,10259151,SMA S GLOBAL PRIMA NATIONAL PLUS,MEDAN,,,,,,
2017/2018,24-07-2017,AKUNTANSI (S-1),1,0,0,0,1,10259151,SMA S GLOBAL PRIMA NATIONAL PLUS,MEDAN,,,,,,
2017/2018,24-07-2017,TEKNIK INFORMATIKA (S-1),1,0,0,1,0,10210832,SMA S WR SUPRATMAN 2,MEDAN,,,,,,
2017/2018,24-07-2017,SISTEM INFORMASI (S-1),1,0,0,0,1,10210843,SMA S SULTAN ISKANDAR MUDA,MEDAN,,,,,,
2017/2018,24-07-2017,TEKNIK INFORMATIKA (S-1),1,0,0,1,0,10210831,SMA S WIYATA DHARMA,MEDAN,,,,,,
2017/2018,24-07-2017,AKUNTANSI (S-1),1,1,0,0,0,10105626,SMKN 2 LHOKSEUMAWE,LHOKSEUMAWE,,,,,,
2017/2018,24-07-2017,SISTEM INFORMASI (S-1),1,0,0,0,1,10103099,SMA S PANTI HARAPAN,ACEH TENGGARA,,,,,,
2017/2018,24-07-2017,SISTEM INFORMASI (S-1),1,1,0,0,0,10202796,SMA/SMK YAPIM TARUNA SEI ROTAN,DELI SERDANG,,,,,,
2017/2018,24-07-2017,SISTEM INFORMASI (S-1),1,0,0,0,1,10000091,SMKN 1 LUMBANJULU,TOBA SAMOSIR,,,,,,
2017/2018,24-07-2017,TEKNIK INFORMATIKA (S-1),1,1,0,0,0,10000092,SMK N 1 BERINGIN,DELI SERDANG,,,,,,
2017/2018,24-07-2017,SISTEM INFORMASI (S-1),1,0,0,0,1,10205374,SMA PANGLIMA POLEM R. PRAPAT,LABUHAN BATU,,,,,,
2017/2018,24-07-2017,TEKNIK INFORMATIKA (S-1),1,0,0,0,1,10210903,SMA S METHODIST 2,MEDAN,,,,,,
2017/2018,24-07-2017,SISTEM INFORMASI (S-1),1,0,0,1,0,10402070,SMAN 1 TEMBILAHAN HULU,INDRAGIRI HILIR,,,,,,
2017/2018,24-07-2017,TEKNIK INFORMATIKA (S-1),1,0,0,1,0,60403535,SMK S TRITECH INFORMATIKA,MEDAN,,,,,,
2017/2018,24-08-2017,MANAJEMEN (S-1),1,0,1,0,0,10202791,SMAN 1 SILAU KAHEAN,SIMALUNGUN,,,,,,
2017/2018,24-08-2017,SISTEM INFORMASI (S-1),1,1,0,0,0,10204244,SMAN 1 AEK KUASAN,ASAHAN,,,,,,
2017/2018,24-08-2017,SISTEM INFORMASI (S-1),1,1,0,0,0,10206119,SMK ST. NAHANSON PARAPAT,TAPANULI UTARA,,,,,,
2017/2018,24-08-2017,TEKNIK INFORMATIKA (S-1),1,0,0,1,0,10103123,SMKN 3 KUTACANE,ACEH TENGGARA,,,,,,
2017/2018,24-08-2017,SISTEM INFORMASI (S-1),1,0,0,1,0,10100150,SMAS PRIME ONE SCHOOL,MEDAN,,,,,,
2017/2018,24-08-2017,SISTEM INFORMASI (S-1),1,0,0,1,0,10000045,SMK TI. RAKSANA,MEDAN,,,,,,
2017/2018,24-08-2017,SISTEM INFORMASI (S-1),1,0,0,0,1,10000053,SMK/SMA METHODIST TANJUNG MORAWA,DELI SERDANG,,,,,,
2017/2018,24-08-2017,SISTEM INFORMASI (S-1),1,1,0,0,0,10000015,SMK TELKOM SANDHY PUTRA MEDAN,MEDAN,,,,,,
2017/2018,24-08-2017,TEKNIK INFORMATIKA (S-1),1,0,0,1,0,10211094,SMK (STM) S MULTI KARYA MEDAN,MEDAN,,,,,,
2017/2018,24-08-2017,TEKNIK INFORMATIKA (S-1),1,0,0,1,0,10211206,SMK (STM) S EKA PRASETYA,MEDAN,,,,,,
2017/2018,24-08-2017,TEKNIK INFORMATIKA (S-1),1,1,0,0,0,10212243,SMAN 3 P.SIDIMPUAN,PADANG SIDEMPUAN,,,,,,
2017/2018,24-08-2017,SISTEM INFORMASI (S-1),1,1,0,0,0,10700305,SMK N 1 PERBAUNGAN,DELI SERDANG,,,,,,
2017/2018,25-07-2017,SISTEM INFORMASI (S-1),1,1,0,0,0,10212198,SMA KESUMA INDAH,PADANG SIDEMPUAN,,,,,,
2017/2018,25-07-2017,TEKNIK INFORMATIKA (S-1),1,1,0,0,0,10212023,SMA TRITUNGGAL,TANJUNG BALAI,,,,,,
2017/2018,25-07-2017,SISTEM INFORMASI (S-1),1,1,0,0,0,10211802,SMK HKBP (STM ),PEMATANG SIANTAR,,,,,,
2017/2018,25-07-2017,SISTEM INFORMASI (S-1),1,0,1,0,0,10211535,SMA KHATOLIK CINTA KASIH,TEBING TINGGI,,,,,,
2017/2018,25-07-2017,MANAJEMEN (S-1),1,1,0,0,0,10258023,SMA KATOLIK TRISAKTI,MEDAN,,,,,,
2017/2018,25-07-2017,TEKNIK INFORMATIKA (S-1),1,1,0,0,0,10220215,SMA METHODIST P. BATU,DELI SERDANG,,,,,,
2017/2018,25-07-2017,TEKNIK INFORMATIKA (S-1),1,0,0,1,0,10210862,SMAN 9 MEDAN,MEDAN,,,,,,
2017/2018,25-07-2017,SISTEM INFORMASI (S-1),1,1,0,0,0,10210766,SMKN 9 MEDAN,MEDAN,,,,,,
2017/2018,25-07-2017,SISTEM INFORMASI (S-1),1,0,0,1,0,10210774,SMKN 11 MEDAN,MEDAN,,,,,,
2017/2018,25-07-2017,TEKNIK INFORMATIKA (S-1),1,0,0,1,0,10000041,SMK METHODIST TANJUNG MORAWA,DELI SERDANG,,,,,,
2017/2018,25-07-2017,AKUNTANSI (S-1),1,1,0,0,0,10205417,SMA BHAYANGKARI - 2 R. PRAPAT,LABUHAN BATU,,,,,,
2017/2018,25-07-2017,SISTEM INFORMASI (S-1),1,0,0,0,1,10206117,SMKN 1 SIATAS BARITA,TAPANULI UTARA,,,,,,
2017/2018,25-07-2017,SISTEM INFORMASI (S-1),1,1,0,0,0,10204084,SMAN 1 BANDAR PASIR MANDOGE,ASAHAN,,,,,,
2017/2018,25-07-2017,SISTEM INFORMASI (S-1),1,1,0,0,0,10405546,SMAN 1 BAGAN SINEMBAH,ROKAN HILIR,,,,,,
2017/2018,25-07-2017,TEKNIK INFORMATIKA (S-1),1,1,0,0,0,10000092,SMK N 1 BERINGIN,DELI SERDANG,,,,,,
2017/2018,25-08-2017,MANAJEMEN (S-1),1,1,0,0,0,10203537,SMAN 1 SIDIKALANG,DAIRI,,,,,,
2017/2018,25-08-2017,TEKNIK INFORMATIKA (S-1),1,0,0,1,0,10202795,SMA N 1 PEMATANG SIANTAR,PEMATANG SIANTAR,,,,,,
2017/2018,25-08-2017,AKUNTANSI (S-1),1,1,0,0,0,10202788,SMAN 1 TANAH JAWA,SIMALUNGUN,,,,,,
2017/2018,25-08-2017,AKUNTANSI (S-1),1,1,0,0,0,10208532,SMAN 1 SILAEN,TOBA SAMOSIR,,,,,,
2017/2018,25-08-2017,TEKNIK INFORMATIKA (S-1),1,1,0,0,0,10000015,SMK TELKOM SANDHY PUTRA MEDAN,MEDAN,,,,,,
2017/2018,25-08-2017,SISTEM INFORMASI (S-1),1,0,0,0,1,10000112,SMA S METHODIST 12,MEDAN,,,,,,
2017/2018,25-08-2017,TEKNIK INFORMATIKA (S-1),1,0,0,1,0,10210405,MAN 2 MEDAN,MEDAN,,,,,,
2017/2018,25-08-2017,MANAJEMEN (S-1),1,0,0,0,1,10210906,SMA S METHODIST 8,MEDAN,,,,,,
2017/2018,25-08-2017,TEKNIK INFORMATIKA (S-1),1,0,0,1,0,10210879,SMA S SANTO THOMAS 3,MEDAN,,,,,,
2017/2018,25-08-2017,AKUNTANSI (S-1),1,1,0,0,0,10258023,SMA KATOLIK TRISAKTI,MEDAN,,,,,,
2017/2018,25-08-2017,SISTEM INFORMASI (S-1),1,0,0,1,0,10000120,SMA S KATOLIK SIBOLGA,TAPANULI TENGAH,,,,,,
2017/2018,25-08-2017,MANAJEMEN (S-1),1,1,0,0,0,10205382,SMAN 1 TORGAMBA,LABUHAN BATU,,,,,,
2017/2018,26-05-2017,MANAJEMEN (S-1),1,1,0,0,0,10259084,SMAS SANT0 XAVERIUS,NIAS,,,,,,
2017/2018,26-05-2017,SISTEM INFORMASI (S-1),1,1,0,0,0,10257548,SMA S HOSANA MEDAN,MEDAN,,,,,,
2017/2018,26-05-2017,SISTEM INFORMASI (S-1),1,1,0,0,0,10214144,SMA NUSANTARA LUBUK PAKAM,DELI SERDANG,,,,,,
2017/2018,26-05-2017,TEKNIK INFORMATIKA (S-1),1,1,0,0,0,10211291,SMA AHMAD YANI,BINJAI,,,,,,
2017/2018,26-05-2017,SISTEM INFORMASI (S-1),1,0,1,0,0,10211316,SMA METHODIST BINJAI,BINJAI,,,,,,
2017/2018,26-05-2017,AKUNTANSI (S-1),1,1,0,0,0,10000004,SMA TUNAS BARU BABALAN,LANGKAT,,,,,,
2017/2018,26-05-2017,MANAJEMEN (S-1),1,1,0,0,0,10000001,SMA F. TANDEAN,TEBING TINGGI,,,,,,
2017/2018,26-05-2017,TEKNIK INFORMATIKA (S-1),1,1,0,0,0,10210903,SMA S METHODIST 2,MEDAN,,,,,,
2017/2018,26-05-2017,AKUNTANSI (S-1),1,1,0,0,0,10210903,SMA S METHODIST 2,MEDAN,,,,,,
2017/2018,26-05-2017,TEKNIK INFORMATIKA (S-1),2,2,0,0,0,10211252,SMK (SMEA) S BRIGJEND KATAMSO,MEDAN,,,,,,
2017/2018,26-05-2017,AKUNTANSI (S-1),1,0,0,0,1,10258462,SMAN 1 GUNUNGSITOLI,KOTA GUNUNGSITOLI,,,,,,
2017/2018,26-07-2017,TEKNIK INFORMATIKA (S-1),1,1,0,0,0,10000013,SMA METHODIST 5 MEDAN,MEDAN,,,,,,
2017/2018,26-07-2017,TEKNIK INFORMATIKA (S-1),1,1,0,0,0,10201321,SMA SAMANHUDI,LANGKAT,,,,,,
2017/2018,26-07-2017,MANAJEMEN (S-1),1,1,0,0,0,10208701,SMAN1 POLUNG,HUMBANG HASUNDUTAN,,,,,,
2017/2018,26-07-2017,SISTEM INFORMASI (S-1),1,1,0,0,0,10202730,SMKN 1 RAYA,SIMALUNGUN,,,,,,
2017/2018,26-07-2017,TEKNIK INFORMATIKA (S-1),1,0,0,1,0,10210911,SMA S PARULIAN 1 MEDAN,MEDAN,,,,,,
2017/2018,26-07-2017,TEKNIK INFORMATIKA (S-1),1,0,0,1,0,10210710,SMA S FREE METHODIST,MEDAN,,,,,,
